"","Timestamp","Machine","Temperature","Pressure","PartLength","PartResistance"
"135",2022-03-08 00:11:10,1,303,100,50.8544021396677,5.41606678790215
"136",2022-03-08 00:11:15,1,303,100,49.9352064604444,5.43161622212713
"137",2022-03-08 00:11:20,1,303,100,51.5066938258371,5.37538116431934
"138",2022-03-08 00:11:25,1,303,100,52.7736023311631,5.24521775199055
"139",2022-03-08 00:11:30,1,303,100,50.8287341641638,5.45977938733017
"140",2022-03-08 00:11:35,1,303,100,51.4128008605051,6.08307538213439
"141",2022-03-08 00:11:40,1,303,100,51.863649767966,5.4786253394862
"142",2022-03-08 00:11:45,1,303,100,51.9643147372515,5.67613594852231
"143",2022-03-08 00:11:50,1,303,100,50.8266552996818,5.54629456236643
"144",2022-03-08 00:11:55,1,303,100,50.5158976958969,4.97673839437631
"145",2022-03-08 00:12:00,1,303,100,51.3477935540432,5.96684622453883
"146",2022-03-08 00:12:05,1,303,100,50.8236389749421,5.4973530806455
"147",2022-03-08 00:12:10,1,303,100,52.451079167176,5.34415200150987
"148",2022-03-08 00:12:15,1,303,100,50.3459250229577,5.69182180943774
"149",2022-03-08 00:12:20,1,303,100,50.2954617334136,5.68175659408359
"150",2022-03-08 00:12:25,1,303,100,50.9553311669368,5.77612561330233
"151",2022-03-08 00:12:30,1,303,100,51.3527575551113,5.4519562654871
"152",2022-03-08 00:12:35,1,303,100,51.4095127505238,5.48527808165425
"153",2022-03-08 00:12:40,1,303,100,52.4312300396165,4.98382850544187
"154",2022-03-08 00:12:45,1,303,100,50.9519029270763,5.73184350530382
"155",2022-03-08 00:12:50,1,303,100,50.6738239136962,5.4830130527156
"156",2022-03-08 00:12:55,1,303,100,51.25210063983,5.38519925477269
"157",2022-03-08 00:13:00,1,303,100,50.8756425755754,5.96376536827678
"158",2022-03-08 00:13:05,1,303,100,50.7356541480904,5.49318444906227
"159",2022-03-08 00:13:10,1,303,100,50.4573744764092,4.87141827492322
"160",2022-03-08 00:13:15,1,303,100,52.1040616842332,4.97710664827573
"161",2022-03-08 00:13:20,1,303,100,51.1731635042647,5.81335722863228
"162",2022-03-08 00:13:25,1,303,100,51.2053022687768,5.88945611202094
"163",2022-03-08 00:13:30,1,303,100,51.2410327329175,4.93532340558847
"164",2022-03-08 00:13:35,1,303,100,50.7654999609809,6.41587472575701
"165",2022-03-08 00:13:40,1,303,100,51.2134962040757,5.67640721997463
"166",2022-03-08 00:13:45,1,303,100,52.1058673879481,5.18768135961465
"167",2022-03-08 00:13:50,1,303,100,51.5160978775682,5.18561440310485
"168",2022-03-08 00:13:55,1,303,100,50.8281718917553,4.75015688083958
"169",2022-03-08 00:14:00,1,303,100,51.4533122921327,5.10237675968272
"170",2022-03-08 00:14:05,1,303,100,51.1369942047221,5.34088192855724
"171",2022-03-08 00:14:10,1,303,100,51.3748906949821,5.28341571566888
"172",2022-03-08 00:14:15,1,303,100,51.2562715268026,6.07716067854291
"173",2022-03-08 00:14:20,1,303,100,52.0074416567049,6.27618396826142
"174",2022-03-08 00:14:25,1,303,100,50.7092318131402,5.91220260787643
"175",2022-03-08 00:14:30,1,303,100,51.7647860077907,5.07873656599984
"176",2022-03-08 00:14:35,1,303,100,51.6246805416113,5.9973908633119
"177",2022-03-08 00:14:40,1,303,100,51.040635037163,5.14611950547491
"178",2022-03-08 00:14:45,1,303,100,51.8772596903999,5.475653196307
"179",2022-03-08 00:14:50,1,303,100,51.3550595549411,5.75894999449126
"180",2022-03-08 00:14:55,1,303,100,51.1119839427077,5.08858194835724
"181",2022-03-08 00:15:00,1,303,100,50.2013996436501,5.34825328569841
"182",2022-03-08 00:15:05,1,303,100,50.9636283116031,5.28748214651718
"183",2022-03-08 00:15:10,1,303,100,50.7245642333744,5.39457141057619
"184",2022-03-08 00:15:15,1,303,100,50.5495603212177,5.69038920504098
"185",2022-03-08 00:15:20,1,303,100,51.2675075125465,5.00759005823962
"186",2022-03-08 00:15:25,1,303,100,51.3406716505383,5.72594210596063
"187",2022-03-08 00:15:30,1,303,100,50.7557698362133,6.13650208048124
"188",2022-03-08 00:15:35,1,303,100,51.0826929906914,6.1743878348319
"189",2022-03-08 00:15:40,1,303,100,50.9879035854363,5.46997287637424
"190",2022-03-08 00:15:45,1,303,100,52.0187965845682,5.48649336566186
"191",2022-03-08 00:15:50,1,303,100,50.3059414622319,5.97354529855553
"192",2022-03-08 00:15:55,1,303,100,50.9751173262448,5.2798198452435
"193",2022-03-08 00:16:00,1,303,100,51.0732783338259,4.90380161538925
"194",2022-03-08 00:16:05,1,303,100,50.4751641300447,5.84023617122597
"195",2022-03-08 00:16:10,1,303,100,51.0951919194501,5.03949471436459
"196",2022-03-08 00:16:15,1,303,100,51.3900614151754,4.79637339253867
"197",2022-03-08 00:16:20,1,303,100,51.5295472389476,5.57986980597245
"198",2022-03-08 00:16:25,1,303,100,51.8444579832172,5.34416924186471
"199",2022-03-08 00:16:30,1,303,100,51.6202631029113,5.09758625227852
"200",2022-03-08 00:16:35,1,303,100,51.3727587820814,5.8029447096874
"201",2022-03-09 00:00:00,1,303,200,50.5771117508977,5.7325007475335
"202",2022-03-09 00:00:05,1,303,200,50.9153002507625,5.77564794566257
"203",2022-03-09 00:00:10,1,303,200,51.3525204994773,5.96294875931538
"204",2022-03-09 00:00:15,1,303,200,49.9114726424515,6.04694942144256
"205",2022-03-09 00:00:20,1,303,200,51.4211110264983,5.53082870272256
"206",2022-03-09 00:00:25,1,303,200,50.7445188222718,5.34517381909054
"207",2022-03-09 00:00:30,1,303,200,51.474557490311,5.40052788490357
"208",2022-03-09 00:00:35,1,303,200,50.8249198966893,6.00742129439658
"209",2022-03-09 00:00:40,1,303,200,52.8588650675645,4.99735465445778
"210",2022-03-09 00:00:45,1,303,200,51.1688306835604,5.61407079233138
"211",2022-03-09 00:00:50,1,303,200,50.8146387639572,5.61460720741553
"212",2022-03-09 00:00:55,1,303,200,51.6743552870675,4.98885326997075
"213",2022-03-09 00:01:00,1,303,200,51.4342690150346,5.38827942881761
"214",2022-03-09 00:01:05,1,303,200,51.2350622642621,5.0477025098209
"215",2022-03-09 00:01:10,1,303,200,51.6382588396528,5.79921598562851
"216",2022-03-09 00:01:15,1,303,200,50.9908944777414,5.35217920814223
"217",2022-03-09 00:01:20,1,303,200,51.2513041590001,5.6455049748809
"218",2022-03-09 00:01:25,1,303,200,50.2245870480758,5.44017103820412
"219",2022-03-09 00:01:30,1,303,200,51.4677969973099,5.72868620161193
"220",2022-03-09 00:01:35,1,303,200,50.6304234290712,4.84704377634709
"221",2022-03-09 00:01:40,1,303,200,50.7510711354552,5.76813060352642
"222",2022-03-09 00:01:45,1,303,200,50.8592576030309,5.78902308206418
"223",2022-03-09 00:01:50,1,303,200,51.201240848271,5.75444360669088
"224",2022-03-09 00:01:55,1,303,200,52.1949986339049,6.14555999282037
"225",2022-03-09 00:02:00,1,303,200,51.5615676735699,5.58389343091309
"226",2022-03-09 00:02:05,1,303,200,50.5261514940208,5.8968002599282
"227",2022-03-09 00:02:10,1,303,200,50.5876622426578,5.34934147828119
"228",2022-03-09 00:02:15,1,303,200,51.1191646737593,5.33432815487752
"229",2022-03-09 00:02:20,1,303,200,50.9056429877138,5.6687090502146
"230",2022-03-09 00:02:25,1,303,200,51.8179908818896,5.64244899829676
"231",2022-03-09 00:02:30,1,303,200,50.7729824539462,5.9070938734143
"232",2022-03-09 00:02:35,1,303,200,51.0571324885874,5.83165017238484
"233",2022-03-09 00:02:40,1,303,200,50.2909902575565,5.21812162175892
"234",2022-03-09 00:02:45,1,303,200,51.4934313430914,5.63154804692792
"235",2022-03-09 00:02:50,1,303,200,50.9631128003756,5.70962735512973
"236",2022-03-09 00:02:55,1,303,200,51.599963517288,5.66549926545207
"237",2022-03-09 00:03:00,1,303,200,52.1417503082748,5.93860895301638
"238",2022-03-09 00:03:05,1,303,200,50.7242262479328,4.51318365006375
"239",2022-03-09 00:03:10,1,303,200,51.3886298975005,5.67339285841385
"240",2022-03-09 00:03:15,1,303,200,50.6730807814575,6.0588255821227
"241",2022-03-09 00:03:20,1,303,200,49.8813645455666,5.66086179953918
"242",2022-03-09 00:03:25,1,303,200,50.9361860315984,5.53228955787552
"243",2022-03-09 00:03:30,1,303,200,50.4756145590785,4.9339147715604
"244",2022-03-09 00:03:35,1,303,200,51.0709572604126,5.26822124039939
"245",2022-03-09 00:03:40,1,303,200,51.6857560079685,5.99772079884287
"246",2022-03-09 00:03:45,1,303,200,51.4152459597062,5.17925380324006
"247",2022-03-09 00:03:50,1,303,200,50.3561763504196,5.22200192984725
"248",2022-03-09 00:03:55,1,303,200,51.4147873534033,5.51159265736494
"249",2022-03-09 00:04:00,1,303,200,49.874599523921,5.04338238717318
"250",2022-03-09 00:04:05,1,303,200,51.2389114712915,5.49195990848533
"251",2022-03-09 00:04:10,1,303,200,51.6954640942576,5.15102569586954
"252",2022-03-09 00:04:15,1,303,200,49.6689758249023,5.47235170910961
"253",2022-03-09 00:04:20,1,303,200,51.0311933751188,5.46585590953985
"254",2022-03-09 00:04:25,1,303,200,50.5551085173648,6.18762152889287
"255",2022-03-09 00:04:30,1,303,200,51.7200907556071,4.9774128540162
"256",2022-03-09 00:04:35,1,303,200,50.9002874868286,5.55672659919127
"257",2022-03-09 00:04:40,1,303,200,51.2383656454046,5.58620825689903
"258",2022-03-09 00:04:45,1,303,200,51.1171510070854,5.01856951442897
"259",2022-03-09 00:04:50,1,303,200,49.9871782549223,6.0503162232452
"260",2022-03-09 00:04:55,1,303,200,51.1271678767469,5.18499001185542
"261",2022-03-09 00:05:00,1,303,200,51.4936007310546,5.37105358235726
"262",2022-03-09 00:05:05,1,303,200,50.6163183452327,5.55263545794694
"263",2022-03-09 00:05:10,1,303,200,51.0229943940607,5.53077764812376
"264",2022-03-09 00:05:15,1,303,200,51.7964285591648,5.80560555490234
"265",2022-03-09 00:05:20,1,303,200,51.7920402176742,5.7316726606214
"266",2022-03-09 00:05:25,1,303,200,50.6063503957451,5.55635040424645
"267",2022-03-09 00:05:30,1,303,200,51.6682022923043,5.2328840938188
"268",2022-03-09 00:05:35,1,303,200,51.087506227444,5.25360398979543
"269",2022-03-09 00:05:40,1,303,200,52.3059809076841,5.56433310498575
"270",2022-03-09 00:05:45,1,303,200,50.8773945580156,5.2893348496332
"271",2022-03-09 00:05:50,1,303,200,51.0855906371752,5.89849578853603
"272",2022-03-09 00:05:55,1,303,200,51.3824961554842,5.29089726417515
"273",2022-03-09 00:06:00,1,303,200,50.3164624141458,5.44077637931476
"274",2022-03-09 00:06:05,1,303,200,50.9480415715756,5.33825301158496
"275",2022-03-09 00:06:10,1,303,200,51.099446901407,5.58616604014293
"276",2022-03-09 00:06:15,1,303,200,51.1006650263721,6.23440649540327
"277",2022-03-09 00:06:20,1,303,200,50.4411382936898,5.1736057640374
"278",2022-03-09 00:06:25,1,303,200,51.2785442048004,6.28799981967168
"279",2022-03-09 00:06:30,1,303,200,51.2025447817261,5.75078483921029
"280",2022-03-09 00:06:35,1,303,200,52.2574361279806,5.64195939122834
"281",2022-03-09 00:06:40,1,303,200,51.5471875092722,5.45593942854771
"282",2022-03-09 00:06:45,1,303,200,50.9501945119351,5.71843631016273
"283",2022-03-09 00:06:50,1,303,200,50.3417856711573,5.20375189150662
"284",2022-03-09 00:06:55,1,303,200,51.2889333536035,5.80082233555503
"285",2022-03-09 00:07:00,1,303,200,50.918276409405,5.31906000916111
"286",2022-03-09 00:07:05,1,303,200,50.9910353732888,5.43718486796112
"287",2022-03-09 00:07:10,1,303,200,52.0972836797952,5.3363056709007
"288",2022-03-09 00:07:15,1,303,200,51.1122371442068,5.42387321761349
"289",2022-03-09 00:07:20,1,303,200,51.4494311674171,5.20568332128176
"290",2022-03-09 00:07:25,1,303,200,51.3639280330252,5.53203279398922
"291",2022-03-09 00:07:30,1,303,200,50.8202060964227,5.85202144294333
"292",2022-03-09 00:07:35,1,303,200,51.5012560491236,5.28625617545083
"293",2022-03-09 00:07:40,1,303,200,50.4207899333503,5.25923490558159
"294",2022-03-09 00:07:45,1,303,200,50.5945226345186,5.65367861354957
"295",2022-03-09 00:07:50,1,303,200,51.569548576212,5.61512053743432
"296",2022-03-09 00:07:55,1,303,200,50.5015448243953,5.37380112189639
"297",2022-03-09 00:08:00,1,303,200,50.9650656653489,5.73240661850869
"298",2022-03-09 00:08:05,1,303,200,50.4134906924208,4.98850778361319
"299",2022-03-09 00:08:10,1,303,200,50.8635323346063,5.16409995123383
"300",2022-03-09 00:08:15,1,303,200,51.9820733271713,5.94962552886817
"301",2022-03-09 00:08:20,1,303,200,50.3167862751089,5.81388716812186
"302",2022-03-09 00:08:25,1,303,200,51.3154138395702,5.53638076937496
"303",2022-03-09 00:08:30,1,303,200,51.2734833235658,5.03459677593646
"304",2022-03-09 00:08:35,1,303,200,51.172059374463,6.05596366169478
"305",2022-03-09 00:08:40,1,303,200,52.0815801335565,5.95412935273422
"306",2022-03-09 00:08:45,1,303,200,50.6486254772665,5.70591940868595
"307",2022-03-09 00:08:50,1,303,200,50.8034504226953,5.48053802875111
"308",2022-03-09 00:08:55,1,303,200,50.3642383548959,5.21199864885253
"309",2022-03-09 00:09:00,1,303,200,50.4976733287841,6.07884081466887
"310",2022-03-09 00:09:05,1,303,200,50.0080428432936,5.23315448412169
"311",2022-03-09 00:09:10,1,303,200,50.7585022026691,5.25569620561646
"312",2022-03-09 00:09:15,1,303,200,51.313158620152,5.0169291165924
"313",2022-03-09 00:09:20,1,303,200,51.3769832201538,5.47427460867786
"314",2022-03-09 00:09:25,1,303,200,50.9846929566836,5.87488806471369
"315",2022-03-09 00:09:30,1,303,200,50.9514477509381,5.22639649007007
"316",2022-03-09 00:09:35,1,303,200,51.5836549625898,5.57427580018148
"317",2022-03-09 00:09:40,1,303,200,51.5090502479521,5.25202564685539
"318",2022-03-09 00:09:45,1,303,200,52.22174550432,5.98071797719443
"319",2022-03-09 00:09:50,1,303,200,50.8806616178506,5.51058901344515
"320",2022-03-09 00:09:55,1,303,200,51.1501659372317,5.78829295622034
"321",2022-03-09 00:10:00,1,303,200,51.1993859199587,5.41464727288477
"322",2022-03-09 00:10:05,1,303,200,51.4702395973335,5.3634239283795
"323",2022-03-09 00:10:10,1,303,200,50.0419714944369,5.48769009710083
"324",2022-03-09 00:10:15,1,303,200,50.3688375736295,5.98789921640253
"325",2022-03-09 00:10:20,1,303,200,51.0689669395044,6.05425158119708
"326",2022-03-09 00:10:25,1,303,200,51.8316790961366,5.34042236043765
"327",2022-03-09 00:10:30,1,303,200,51.7848399914854,6.15184050386376
"328",2022-03-09 00:10:35,1,303,200,51.0939486223972,4.80586929939136
"329",2022-03-09 00:10:40,1,303,200,50.0023178503695,5.71168758737542
"330",2022-03-09 00:10:45,1,303,200,50.3910298696996,5.91861838671834
"331",2022-03-09 00:10:50,1,303,200,50.6042084758101,5.29451920488385
"332",2022-03-09 00:10:55,1,303,200,51.5205630665123,5.03204139002453
"333",2022-03-09 00:11:00,1,303,200,51.6329153967482,5.44379457035645
"334",2022-03-09 00:11:05,1,303,200,50.7900959735025,4.72321664088644
"335",2022-03-09 00:11:10,1,303,200,51.3766121855862,4.96010931760731
"336",2022-03-09 00:11:15,1,303,200,51.7905909278865,5.1512515259311
"337",2022-03-09 00:11:20,1,303,200,51.8219588691826,5.17108362714875
"338",2022-03-09 00:11:25,1,303,200,51.6974764159088,5.25718278556834
"339",2022-03-09 00:11:30,1,303,200,51.4351499483109,5.92222795459882
"340",2022-03-09 00:11:35,1,303,200,50.6904626146578,5.69677075169407
"341",2022-03-09 00:11:40,1,303,200,51.7999529469636,5.42511455357124
"342",2022-03-09 00:11:45,1,303,200,50.8433736641564,5.5959412767235
"343",2022-03-09 00:11:50,1,303,200,50.6934749172487,5.46456407604075
"344",2022-03-09 00:11:55,1,303,200,52.395942344108,5.65051069316041
"345",2022-03-09 00:12:00,1,303,200,51.0320637310231,4.91745431481901
"346",2022-03-09 00:12:05,1,303,200,51.7153546607627,5.5322586435566
"347",2022-03-09 00:12:10,1,303,200,51.8825966241876,5.75792742356263
"348",2022-03-09 00:12:15,1,303,200,50.2546903487771,5.79455888226322
"349",2022-03-09 00:12:20,1,303,200,51.3584032136778,4.94736486452146
"350",2022-03-09 00:12:25,1,303,200,51.2349407858694,6.05436216781369
"351",2022-03-09 00:12:30,1,303,200,51.4003266370686,5.6106970822448
"352",2022-03-09 00:12:35,1,303,200,51.1045117382558,5.23461378901852
"353",2022-03-09 00:12:40,1,303,200,50.4654547217993,4.81645670205347
"354",2022-03-09 00:12:45,1,303,200,51.3099105658958,5.69610478958423
"355",2022-03-09 00:12:50,1,303,200,51.0992863032479,5.61520301041062
"356",2022-03-09 00:12:55,1,303,200,50.7939538363774,5.83067015149267
"357",2022-03-09 00:13:00,1,303,200,51.2634735544674,5.20533819361068
"358",2022-03-09 00:13:05,1,303,200,50.8185137917514,5.06991989250512
"359",2022-03-09 00:13:10,1,303,200,50.4121369247507,5.94282051561626
"360",2022-03-09 00:13:15,1,303,200,52.6155141742983,5.11530914550971
"361",2022-03-09 00:13:20,1,303,200,51.0689635831809,5.57097419607496
"362",2022-03-09 00:13:25,1,303,200,50.8465710224805,4.63902484951305
"363",2022-03-09 00:13:30,1,303,200,52.2576922756955,5.47387495848099
"364",2022-03-09 00:13:35,1,303,200,50.941533875039,6.0095171779098
"365",2022-03-09 00:13:40,1,303,200,50.2946969385242,5.69892039861126
"366",2022-03-09 00:13:45,1,303,200,51.292002432912,4.99774222738104
"367",2022-03-09 00:13:50,1,303,200,51.1697392254139,5.6100206388901
